,Question,GT Answer,GT Topic,2008 Bleu Score,2008 Predicted,2008 Topic,2014 Bleu Score,2014 Predicted,2014 Topic,2016 Bleu Score,2016 Predicted,2016 Topic,2018 Bleu Score,2018 Predicted,2018 Topic,2020 Bleu Score,2020 Predicted,2020 Topic,2021 Bleu Score,2021 Predicted,2021 Topic,max - min
1119,where does the lincoln highway begin and end,"['Times Square in New York City', 'from Times Square in New York City west to Lincoln Park in San Francisco']",Lincoln Highway,84.64817248906141,Times Square in New York City to Lincoln Park in San Francisco,Lincoln Highway,81.87307530779819,Lincoln Park in San Francisco,Lincoln Highway,92.5961078642316,Times Square in New York City west to Lincoln Park in San Francisco,Lincoln Highway,92.5961078642316,Times Square in New York City west to Lincoln Park in San Francisco,Lincoln Highway,15.163266492815836,"Jersey City, New Jersey",Lincoln Highway,15.163266492815836,"Jersey City, New Jersey",Lincoln Highway,77.43284137141576
1120,who is known as the father of indian constitution,['Bhimrao Ramji Ambedkar'],B. R. Ambedkar,100.0,Bhimrao Ramji Ambedkar,B. R. Ambedkar,100.0,Bhimrao Ramji Ambedkar,B. R. Ambedkar,75.0,Dr. Bhimrao Ramji Ambedkar,B. R. Ambedkar,100.0,Bhimrao Ramji Ambedkar,B. R. Ambedkar,100.0,Bhimrao Ramji Ambedkar,B. R. Ambedkar,100.0,Bhimrao Ramji Ambedkar,B. R. Ambedkar,25.0
1121,who had created the second bank of the united states,"['James Madison', 'President James Madison']",Second Bank of the United States,50.0,James Monroe,Second Bank of the United States,100.0,President James Madison,Second Bank of the United States,100.0,President James Madison,Second Bank of the United States,100.0,President James Madison,Second Bank of the United States,100.0,President James Madison,Second Bank of the United States,100.0,President James Madison,Second Bank of the United States,50.0
1122,what type of tale is the pardoner's tale,"['a moral tale', 'an extended exemplum']",The Pardoner's Tale,-1.0,None,None,-1.0,None,None,13.53352832366127,moral,The Pardoner's Tale,13.53352832366127,moral,The Pardoner's Tale,30.326532985631673,folk tale,The Pardoner's Tale,13.53352832366127,moral,The Pardoner's Tale,31.326532985631673
1123,when does the boy in the striped pajamas take place,"['during World War II', 'World War II']",The Boy in the Striped Pyjamas,100.0,World War II,The Boy in the Striped Pyjamas,100.0,World War II,The Boy in the Striped Pyjamas,100.0,World War II,The Boy in the Striped Pyjamas,0.0,2006,The Boy in the Striped Pyjamas,0.0,2006,The Boy in the Striped Pyjamas,0.0,2006,The Boy in the Striped Pyjamas,100.0
1124,when did world war 2 end in the pacific,"['September 2 , 1945', '14 and 15 August 1945']",End of World War II in Asia,-1.0,None,None,100.0,14 and 15 August 1945,End of World War II in Asia,100.0,14 and 15 August 1945,End of World War II in Asia,100.0,14 and 15 August 1945,End of World War II in Asia,-1.0,None,None,71.65313105737893,2 September 1945,End of World War II in Asia,101.0
1125,where does the donkey talk in the bible,['Numbers 22 : 28'],Balaam,18.393972058572118,Numbers 22-24,Balaam,23.88437701912631,Book of Numbers,Balaam,23.88437701912631,Book of Numbers,Balaam,18.393972058572118,Numbers 22:28,Balaam,0.0,Revelation,Balaam,18.393972058572118,Numbers 22:28,Balaam,23.88437701912631
1126,who plays lady talisa in game of thrones,"['Oona Castilla Chaplin', 'Oona Chaplin']",Oona Chaplin,-1.0,None,None,100.0,Oona Castilla Chaplin,Oona Chaplin,100.0,Oona Castilla Chaplin,Oona Chaplin,100.0,Oona Castilla Chaplin,Oona Chaplin,100.0,Oona Castilla Chaplin,Oona Chaplin,100.0,Oona Castilla Chaplin,Oona Chaplin,101.0
1127,what has been the origin of most classical dances of india,"['The Natya Shastra', 'the Sanskrit text Natya Shastra', 'Natya Shastra']",Indian classical dance,-1.0,None,None,100.0,Natya Shastra,Indian classical dance,100.0,Natya Shastra,Indian classical dance,36.787944117144235,Sanskrit,Indian classical dance,36.787944117144235,Shastra,Indian classical dance,33.33333333333333,"Sanskrit text, ""Natyashastra",Indian classical dance,101.0
1128,who wrote the theme song for mission impossible,"['Lalo Schifrin', 'Argentine composer Lalo Schifrin']",Theme from Mission: Impossible,-1.0,None,None,-1.0,None,None,-1.0,None,None,-1.0,None,None,-1.0,None,None,-1.0,None,None,0.0
1129,where is fight or flight in the brain,['the adrenal medulla'],Fight-or-flight response,25.0,the sympathetic nervous system,Fight-or-flight response,60.653065971263345,adrenal medulla,Fight-or-flight response,60.653065971263345,adrenal medulla,Fight-or-flight response,60.653065971263345,adrenal medulla,Fight-or-flight response,60.653065971263345,adrenal medulla,Fight-or-flight response,60.653065971263345,adrenal medulla,Fight-or-flight response,35.653065971263345
1130,what is the main source of nutrients in an estuary,"['sea water', 'The mixing of sea water and fresh water', 'detritus']",Estuary,50.0,fresh or brackish water,Estuary,75.0,inflows of both sea water and fresh water,Estuary,75.0,inflows of both sea water and fresh water,Estuary,100.0,sea water and fresh water,Estuary,33.33333333333333,seawater and freshwater,Estuary,33.33333333333333,seawater and freshwater,Estuary,66.66666666666667
1131,where was a hologram for the king filmed,['Morocco'],A Hologram for the King (film),-1.0,None,None,100.0,Morocco,A Hologram for the King (film),0.0,Saudi Arabia,A Hologram for the King (film),0.0,Saudi Arabia,A Hologram for the King (film),100.0,Morocco,A Hologram for the King (film),100.0,Morocco,A Hologram for the King (film),101.0
1132,the king of kalinga in the mauryan period was,['Ashoka'],Kalinga under the Mauryan,100.0,Ashoka,Kalinga under the Mauryan,-1.0,None,None,100.0,Ashoka,Kalinga under the Mauryan,-1.0,None,None,-1.0,None,None,-1.0,None,None,101.0
1133,the general term for software that is designed to damage disable or steal data is,"['Malware', 'Malware , short for malicious software']",Malware,0.0,malware,Malware,100.0,Malware,Malware,100.0,Malware,Malware,100.0,Malware,Malware,100.0,Malware,Malware,100.0,Malware,Malware,100.0
1134,when was the $1 000 bill discontinued,"['1969', 'July 14 , 1969', 'December 27 , 1945']",Large denominations of United States currency,100.0,July 14,Large denominations of United States currency,100.0,1969,Large denominations of United States currency,100.0,1969,Large denominations of United States currency,100.0,1969,Large denominations of United States currency,100.0,1969,Large denominations of United States currency,100.0,1969,Large denominations of United States currency,0.0
1135,what is the average time in hospice care,['57 days'],Hospice care in the United States,-1.0,None,None,25.0,five to seven days,Hospice care in the United States,25.0,five to seven days,Hospice care in the United States,25.0,five to seven days,Hospice care in the United States,-1.0,None,None,25.0,five to seven days,Hospice care in the United States,26.0
1136,what are the joyful mysteries of the holy rosary,['The Annunciation'],Rosary,0.0,Mysteries,Rosary,0.0,"Joyful, Sorrowful and Glorious",Rosary,0.0,Joyful Mysteries,Rosary,5.555555555555554,meditations on episodes in the life and death of Jesus from the Annunciation to the Ascension and beyond,Rosary,0.0,Joyful Mysteries,Rosary,0.0,Sorrowful and Glorious,Rosary,5.555555555555554
1137,who plays the main character in hacksaw ridge,['Andrew Garfield'],Hacksaw Ridge,-1.0,None,None,-1.0,None,None,100.0,Andrew Garfield,Hacksaw Ridge,100.0,Andrew Garfield,Hacksaw Ridge,100.0,Andrew Garfield,Hacksaw Ridge,100.0,Andrew Garfield,Hacksaw Ridge,101.0
1138,what river is associated with the city of rome,"['Tiber', 'The Tiber']",Tiber,50.0,the Tiber,Tiber,100.0,Tiber,Tiber,100.0,The Tiber,Tiber,100.0,The Tiber,Tiber,100.0,Tiber,Tiber,100.0,Tiber,Tiber,50.0
1139,who gets the most punishments on impractical jokers,['Sal'],Impractical Jokers,-1.0,None,None,0.0,each of the four comedians,Impractical Jokers,33.33333333333333,Q and Sal,Impractical Jokers,0.0,jokers with the most thumbs down,Impractical Jokers,0.0,loser,Impractical Jokers,0.0,loser,Impractical Jokers,34.33333333333333
1140,new mexico was admitted to the union as the . . . state,['47th'],New Mexico,100.0,47th,New Mexico,100.0,47th,New Mexico,0.0,New Mexico,New Mexico,0.0,1912,New Mexico,100.0,47th,New Mexico,0.0,Texas,New Mexico,100.0
1141,who sold out jesus for 30 pieces of silver,['Judas Iscariot'],Thirty pieces of silver,-1.0,None,None,100.0,Judas Iscariot,Thirty pieces of silver,100.0,Judas Iscariot,Thirty pieces of silver,100.0,Judas Iscariot,Thirty pieces of silver,100.0,Judas Iscariot,Thirty pieces of silver,100.0,Judas Iscariot,Thirty pieces of silver,101.0
1142,who sings love will keep us alive by the eagles,"['lead vocals by bassist Timothy B. Schmit', 'Timothy B. Schmit']",Love Will Keep Us Alive,-1.0,None,None,100.0,Timothy B. Schmit,Love Will Keep Us Alive,100.0,Timothy B. Schmit,Love Will Keep Us Alive,100.0,Timothy B. Schmit,Love Will Keep Us Alive,100.0,Timothy B. Schmit,Love Will Keep Us Alive,100.0,Timothy B. Schmit,Love Will Keep Us Alive,101.0
1143,when does the eclipse end in the us,"['2 : 44 p.m. EDT', '6 : 44 p.m. UTC ( 2 : 44 p.m. EDT )', 'about 6 : 44 p.m. UTC ( 2 : 44 p.m. EDT )']","Solar eclipse of August 21, 2017",0.0,"2017 event.
The path of totality of the the Solar eclipse of February 26, 1979 went through the U.S. states of Washington and Montana. Many professionals and tourists traveled to the Pacific Northwest to view the eclipse, as it would be the last chance to view a total solar eclipse in the United States for almost four decades","Solar eclipse of August 21, 2017",0.0,2017,"Solar eclipse of August 21, 2017",0.0,"April 8, 2024","Solar eclipse of August 21, 2017",11.156508007421492,6:44 p.m. UTC,"Solar eclipse of August 21, 2017",11.156508007421492,6:44 p.m. UTC,"Solar eclipse of August 21, 2017",11.156508007421492,6:44 p.m. UTC,"Solar eclipse of August 21, 2017",11.156508007421492
1144,when was the abacus invented in ancient china,"['2nd century BC', 'written documentation of the Chinese abacus dates to the 2nd century BC']",Abacus,30.326532985631673,15th century,Abacus,100.0,2nd century BC,Abacus,100.0,2nd century BC,Abacus,100.0,2nd century BC,Abacus,100.0,2nd century BC,Abacus,100.0,2nd century BC,Abacus,69.67346701436833
1145,where do they put the tomb vampires in order to burn them during founders day,['the Gilbert building'],List of The Vampire Diaries characters,-1.0,None,None,60.653065971263345,Gilbert building,List of The Vampire Diaries characters,0.0,Fell's Church,List of The Vampire Diaries characters,3.125,"Mystic Falls for Founder's Day and was shown as a member of the Founders' Council. However, he knew Damon was a vampire, that there had been a tomb under the Fell's Church",List of The Vampire Diaries characters,0.0,Mayor Lockwood's house,List of The Vampire Diaries characters,3.7037037037037033,"Fell's Church. Emily was later burned at the stake by the Founding Families and her possessions, including her grimoire, were taken and buried in Giuseppe Salvatore's grave",List of The Vampire Diaries characters,61.653065971263345
1146,how many languages in harry potter translated into,"['over 74 languages', 'over 74']",Harry Potter in translation,33.33333333333333,several other languages,Harry Potter in translation,0.0,67,Harry Potter in translation,0.0,68,Harry Potter in translation,100.0,over 74,Harry Potter in translation,50.0,over 76,Harry Potter in translation,50.0,over 76,Harry Potter in translation,100.0
1147,where was the war of the planet of the apes filmed,"['the Kananaskis', 'Lower Mainland in Vancouver']",War for the Planet of the Apes,-1.0,None,None,-1.0,None,None,36.787944117144235,Vancouver,War for the Planet of the Apes,0.0,United States and Canada,War for the Planet of the Apes,0.0,New York City,War for the Planet of the Apes,36.787944117144235,Kananaskis,War for the Planet of the Apes,37.787944117144235
1148,when does star wars battlefront 2 com out,"['November 17 , 2017']",Star Wars Battlefront II (2017 video game),-1.0,None,None,-1.0,None,None,-1.0,None,None,47.76875403825262,"November 17, 2017",Star Wars Battlefront II (2017 video game),47.76875403825262,"November 17, 2017",Star Wars Battlefront II (2017 video game),47.76875403825262,"November 17, 2017",Star Wars Battlefront II (2017 video game),48.76875403825262
1149,joined mexico and the united states to form nafta,['Canada'],North American Union,0.0,The North American Union,North American Union,0.0,North American Union,North American Union,0.0,North American Union,North American Union,0.0,Security and Prosperity Partnership of North America,North American Union,0.0,Security and Prosperity Partnership of North America,North American Union,0.0,Security and Prosperity Partnership of North America,North American Union,0.0
1150,the heart muscle is stimulated to contract by electrical impulses which are generated where,"['generated in the sinoatrial node travels through the right atrium to the atrioventricular node , along the Bundle of His and through bundle branches to cause contraction of the heart muscle', 'the sinoatrial node']",Electrical conduction system of the heart,100.0,the sinoatrial node,Electrical conduction system of the heart,100.0,the sinoatrial node,Electrical conduction system of the heart,100.0,the sinoatrial node,Electrical conduction system of the heart,66.66666666666666,the SA node,Electrical conduction system of the heart,-1.0,None,None,66.66666666666666,the SA node,Electrical conduction system of the heart,101.0
1151,when did the eagles win last super bowl,['2017'],Philadelphia Eagles,0.0,2004,Philadelphia Eagles,0.0,1960,Philadelphia Eagles,0.0,2004,Philadelphia Eagles,0.0,2016,Philadelphia Eagles,0.0,1945,Philadelphia Eagles,100.0,2017,Philadelphia Eagles,100.0
1152,atlantic ocean's shape is similar to which english alphabet,['S'],Atlantic Ocean,0.0,S-shaped,Atlantic Ocean,0.0,S-shaped,Atlantic Ocean,0.0,S-shaped,Atlantic Ocean,0.0,S-shaped,Atlantic Ocean,0.0,S-shaped,Atlantic Ocean,0.0,Iapetus Ocean,Atlantic Ocean,0.0
1153,who played little ricky on i love lucy show,['Keith Thibodeaux'],Richard Keith (actor),-1.0,None,None,0.0,Mitch,Richard Keith (actor),100.0,Keith Thibodeaux,Richard Keith (actor),100.0,Keith Thibodeaux,Richard Keith (actor),100.0,Keith Thibodeaux,Richard Keith (actor),100.0,Keith Thibodeaux,Richard Keith (actor),101.0
1154,who plays the principal in santa clarita diet,['Thomas Lennon'],Santa Clarita Diet,-1.0,None,None,-1.0,None,None,0.0,Drew Barrymore and Timothy Olyphant,Santa Clarita Diet,0.0,Timothy Olyphant and Drew Barrymore,Santa Clarita Diet,0.0,Drew Barrymore and Timothy Olyphant,Santa Clarita Diet,0.0,Drew Barrymore and Timothy Olyphant,Santa Clarita Diet,1.0
1155,when was the first driver's license required,"['1888', '1 January 1904 after the Motor Car Act 1903 received royal assent in the United Kingdom', '1 January 1904']",Driver's license,11.111111111111109,during a period of residence of not less than 6 months in the country or place of issue,Driver's license,100.0,1903,Driver's license,100.0,1903,Driver's license,100.0,1 January 1904,Driver's license,100.0,1 January 1904,Driver's license,33.33333333333333,1 August 1910,Driver's license,88.88888888888889
1156,which term is used to identify having official power to act,"['Authority', 'authority']",Authority,100.0,authority,Authority,100.0,authority,Authority,100.0,authority,Authority,100.0,Authority,Authority,100.0,authority,Authority,50.0,political authority,Authority,50.0
1157,what is the function of a political action committee (pac),"['pools campaign contributions from members', 'pools campaign contributions from members and donates those funds to campaign for or against candidates , ballot initiatives , or legislation']",Political action committee,40.0,to elect or defeat government officials or to promote legislation,Political action committee,80.53415603309688,"pools campaign contributions from members and donates those funds to campaign for or against candidates, ballot initiatives, or legislation",Political action committee,80.53415603309688,"pools campaign contributions from members and donates those funds to campaign for or against candidates, ballot initiatives, or legislation",Political action committee,80.53415603309688,"pools campaign contributions from members and donates those funds to campaign for or against candidates, ballot initiatives, or legislation",Political action committee,-1.0,None,None,75.79685273703234,"pools campaign contributions from members and donates those funds to campaigns for or against candidates, ballot initiatives, or legislation",Political action committee,81.53415603309688
